Timeline,Start time,Duration,Row,Instance number,<flag>.,Adversaire,Contexte,Date,HALF TIME,Journée,Lieu,MINUTE,Pourcentage,Qualite,Score final,TIME PERIOD,Type action,⚽️,✅,✅✅,❌❌,🔸🔹[OT] Clear the ball,🔸🔹[OT] Counter-attack,🔸🔹[OT] Keep the ball,🔹🔸[DT] Back in,🔹🔸[DT] Quick regain,Ungrouped,Notes,Flags
251206_ManchesterCity_Sunderland_ANALYST2ANGLES,0.0,23.360127119401113,"🔸[OP2]High Press(MFM, long, 1st contact)✅⭐️",0,,,,,,,,,,,,,,,,,,,,,,,,,.
251206_ManchesterCity_Sunderland_ANALYST2ANGLES,0.0,22.180117662020166,"🔸[OP2]High Press(MFM, regain)✅⭐️",0,,,,,,,,,,,,,,,,,,,,,,,,,.
251206_ManchesterCity_Sunderland_ANALYST2ANGLES,0.0,18.042379077487567,"🔹[OSP] Throw-in(R, MZ)❌",0,,,,,,,,,,,,,,,,,,,,,,,,,.
251206_ManchesterCity_Sunderland_ANALYST2ANGLES,0.0,16.810090531626884,"🔸[DSP] Throw-in(R, MZ, structure ??)❌⚠️",0,,,,,,,,,,,,,,,,,,,,,,,,,.
251206_ManchesterCity_Sunderland_ANALYST2ANGLES,0.0,25.018159324005865,"🔹🔸Defensive transition(LTriangle, cross management)❌❌",0,,,,,,,,,,,,,,,,,,,,,,,,,.
251206_ManchesterCity_Sunderland_ANALYST2ANGLES,0.0,43.149366773082875,"🔹[IP1a]GK Restart(around, IB)✅⭐️",0,,,,,,,,,,,,,,,,,,,,,,,,,.
251206_ManchesterCity_Sunderland_ANALYST2ANGLES,0.0,17.233546824686528,🔹[IP4]Attacking Phase(G&Go)✅⭐️,0,,,,,,,,,,,,,,,,,,,,,,,,,.
251206_ManchesterCity_Sunderland_ANALYST2ANGLES,0.0,24.099265715106412,"🔹[OSP] Corner(2 men, poor delivery)❌⚠️",0,,,,,,,,,,,,,,,,,,,,,,,,,.
251206_ManchesterCity_Sunderland_ANALYST2ANGLES,0.0,27.578337984868995,"🔹🔸Defensive transition(post corner, counter attack)❌❌",0,,,,,,,,,,,,,,,,,,,,,,,,,.
251206_ManchesterCity_Sunderland_ANALYST2ANGLES,0.0,26.633690565258803,"🔸[DSP] Corner(R, 2 phases)✅",0,,,,,,,,,,,,,,,,,,,,,,,,,.
251206_ManchesterCity_Sunderland_ANALYST2ANGLES,0.0,28.741342994951083,"🔸[OP3b]Mid Block(through, regain)✅",0,,,,,,,,,,,,,,,,,,,,,,,,,.
251206_ManchesterCity_Sunderland_ANALYST2ANGLES,0.0,20.350124984461218,"🔹[IP3b]Progression(around, switch, shot)✅",0,,,,,,,,,,,,,,,,,,,,,,,,,.
251206_ManchesterCity_Sunderland_ANALYST2ANGLES,0.0,21.700109738366336,"🔸[OP1a]GK Restart(OS, long, composure to secure possession)❌",0,,,,,,,,,,,,,,,,,,,,,,,,,.
251206_ManchesterCity_Sunderland_ANALYST2ANGLES,0.0,26.340119795940154,"🔸[OP3b]Mid Block(mid regain, composure)🚧",0,,,,,,,,,,,,,,,,,,,,,,,,,.
251206_ManchesterCity_Sunderland_ANALYST2ANGLES,0.0,29.35464859552758,🔸[OP2]High Press(lack of intensity)❌,0,,,,,,,,,,,,,,,,,,,,,,,,,.
251206_ManchesterCity_Sunderland_ANALYST2ANGLES,0.0,28.080178629363218,"🔸[OP3b]Mid Block(through, LTriangle, cross)❌",0,,,,,,,,,,,,,,,,,,,,,,,,,.
251206_ManchesterCity_Sunderland_ANALYST2ANGLES,0.0,17.028982423198613,"🔹[IP1a]GK Restart(HBlock, 2nd ball)✅",0,,,,,,,,,,,,,,,,,,,,,,,,,.
251206_ManchesterCity_Sunderland_ANALYST2ANGLES,0.0,24.307679843564983,🔹[IP3b]Progression(switch)❌,0,,,,,,,,,,,,,,,,,,,,,,,,,.
251206_ManchesterCity_Sunderland_ANALYST2ANGLES,0.0,29.542951557764354,"🔹[IP1b]GK Restart(8"", around, cheap turnover)❌",0,,,,,,,,,,,,,,,,,,,,,,,,,.
251206_ManchesterCity_Sunderland_ANALYST2ANGLES,0.0,12.840078644115238,🔸[OP3b]Mid Block(IB)✅⚠️,0,,,,,,,,,,,,,,,,,,,,,,,,,.
251206_ManchesterCity_Sunderland_ANALYST2ANGLES,0.0,16.37005760278953,"🔸[DSP] Corner(R, blocks)✅",0,,,,,,,,,,,,,,,,,,,,,,,,,.
251206_ManchesterCity_Sunderland_ANALYST2ANGLES,0.0,20.960151492687146,🔹[IP1a]GK Restart(around)✅,0,,,,,,,,,,,,,,,,,,,,,,,,,.
251206_ManchesterCity_Sunderland_ANALYST2ANGLES,0.0,53.04877669745747,"🔹[IP2]Low Build-up(spare man, through, IB)✅⭐️",0,,,,,,,,,,,,,,,,,,,,,,,,,.
251206_ManchesterCity_Sunderland_ANALYST2ANGLES,0.0,21.123069586232305,"🔹[OSP] Corner(R, 2 phases, poor deliveries)❌",0,,,,,,,,,,,,,,,,,,,,,,,,,.
251206_ManchesterCity_Sunderland_ANALYST2ANGLES,0.0,19.05992592403618,"🔹🔸Defensive transition(counter, shot)❌❌",0,,,,,,,,,,,,,,,,,,,,,,,,,.
251206_ManchesterCity_Sunderland_ANALYST2ANGLES,0.0,24.265751616011585,"🔸[DSP] Corner(L, blocks?)🚧",0,,,,,,,,,,,,,,,,,,,,,,,,,.
251206_ManchesterCity_Sunderland_ANALYST2ANGLES,0.0,18.002492560011888,"🔸[OP1a]GK Restart(OS, around)✅",0,,,,,,,,,,,,,,,,,,,,,,,,,.
