Timeline,Start time,Duration,Row,Instance number,<flag>.,Assist,Corner Taken,Event,GameTime,Half,Pass,Period,Player,Shot Pattern of Play,Team,Zone,🔸[DSP],🔸[OP] Box Defence,🔸[OP] Restart Phase,🔸[OP] Zonal Defence,🔹[IP] Attack the Box,🔹[IP] Progression Phase,🔹[IP] Restart Phase,🔹[OSP],Ungrouped,Notes,Flags
250913_CrystalPalace_Sunderland_4ANGLES,0.0,26.460143874716778,🔸[OP3b] Mid Block(trough)✅,0,,,,,00:13:55,,,2,,,,,,,,,,,,,,,.
250913_CrystalPalace_Sunderland_4ANGLES,0.0,30.84063936462826,🔹[1Pa] GK Restarts(HB)❌,0,,,,,00:14:21,,,2,,,,,,,,,,,"OS: LONG, Front 3",,,,.
250913_CrystalPalace_Sunderland_4ANGLES,0.0,18.610108826647775,🔸[OP3b] Mid Block(RTriangle)✅,0,,,,,00:14:57,,,2,,,,,,,,,,,,,,,.
250913_CrystalPalace_Sunderland_4ANGLES,0.0,20.98314450412545,🔸[OP3b] Mid Block(LSide)✅,0,,,,,00:09:28,,,2,,,,,,,,,,,,,,,.
250913_CrystalPalace_Sunderland_4ANGLES,0.0,39.21653552705902,🔸[OP4] Low Block(cross)✅,0,,,,,00:09:47,,,2,,,,,,,,,,,,,,,.
250913_CrystalPalace_Sunderland_4ANGLES,0.0,30.800150881984337,🔸[DSP] Defending Free Kick(2 phases)❌❌,0,,,,,00:06:50,,,2,,,,,Central,,,,,,,,,,.
250913_CrystalPalace_Sunderland_4ANGLES,0.0,12.880076508376987,🔸[DSP] Defending Corner(L)✅,0,,Attempt Saved,In-swinger,Pass,"00:06:01, 00:05:56",Second Half,"Cross, Corner taken, Long ball, Chipped","2, 2",Will Hughes,Intentional assist,Crystal Palace,Center,Left,,,,,,,,,,.
250913_CrystalPalace_Sunderland_4ANGLES,0.0,36.38617011907536,🔸[OP4] Low Block✅,0,,,,,00:06:30,,,2,,,,,,,,Side Overloads,,,,,,,.
250913_CrystalPalace_Sunderland_4ANGLES,0.0,51.68856780471651,🔸[OP4] Low Block✅,0,,,,,00:07:17,,,2,,,,,,,,,,,,,,,.
250913_CrystalPalace_Sunderland_4ANGLES,0.0,20.140119788994525,"🔸[DSP] Defending Throw In(R, long)✅",0,,,,,00:03:35,,,2,,,,,"Central, Def 1/3, Long",,,,,,,,,,.
250913_CrystalPalace_Sunderland_4ANGLES,0.0,29.450173752401497,"🔸[DSP] Defending Corner(L, 3 phases)✅",0,,,In-swinger,Pass,"00:02:52, 00:02:46",Second Half,"Corner taken, Chipped, Cross","2, 2",Will Hughes,,Crystal Palace,Center,Left,,,,,,,,,,.
250913_CrystalPalace_Sunderland_4ANGLES,0.0,18.741981766221215,🔹[1Pa] GK Restarts(HB)❌,0,,,,,00:02:17,,,2,,,,,,,,,,,Compact Shape: LONG,,,,.
250913_CrystalPalace_Sunderland_4ANGLES,0.0,16.100077732426143,🔸[OP4] Low Block✅,0,,,,,00:02:47,,,2,,,,,,,,Diagonal Pass,,,,,,,.
250913_CrystalPalace_Sunderland_4ANGLES,0.0,25.054215116329942,"🔸[DSP] Defending Throw In(R, long)✅",0,,,,,00:03:08,,,2,,,,,"Central, Long",,,,,,,,,,.
250913_CrystalPalace_Sunderland_4ANGLES,0.0,16.0,🔹[1Pa] GK Restarts(quick)🚧,0,,,,,00:00:56,,,2,,,,,,,,,,,Restart Quickly,,,,.
