Timeline,Start time,Duration,Row,Instance number,<flag>.,Assist,Corner Taken,Event,Half,Pass,Player,Shot,Shot Body Part,Shot Location Descriptors,Shot Pattern of Play,Team,Zone,✅,❌❌,🔎,🔸[OP] Restart Phase,🔸[OP] Zonal Defence,🔸🔹[OT] Counter-attack,🔹[IP] Restart Phase,🔹🔸[DT] Back in,🔹🔸[DT] Counter-attack,🚧,Ungrouped,Notes,Flags
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,14.220075901466771,"🔹[OSP] Corner(L, far post)🚧",0,,,In-swinger,Pass,First Half,"Corner taken, Chipped, Long ball, Cross",Enzo Le Fée,,,,,Sunderland,Center,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,10.770049980552812,"🔹[OSP] Corner(R, far post, foul)🚧",0,,,In-swinger,Pass,First Half,"Long ball, Cross, Chipped, Corner taken",Granit Xhaka,,,,,Sunderland,Center,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,35.09615814709559,"🔸[OP1a]GK Restart(HBlock, cheap turnover, counter-attack)❌⚠️🔍",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,36.674702269838235,"🔹[IP1b]GK Restart(spare man, G&G)✅⭐️",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,22.15817286654851,🔹[IP4]Attacking Phase(R-LTriangles)🚧,0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,22.401337935249103,"🔸[OP1a]GK Restart(OS, long, 2nd ball, foul)❌",0,,,,,,,,,,,,,,,,,Direct (OS),,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,24.780103926214224,🔸[OP3b-4] Mid-Low Block(silly foul)❌,0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,10.512893064261107,🔸[DSP] Free kick(L)✅,0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,47.25507472447612,"🔹[IP1b]GK Restart(OS, long into the triangle, IB, shot)✅✅",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,12.33007650965692,🔸[OP4]Low Block(IB)❌⚠️,0,,,,,,,,,,,,,,,,,,Zonal Direct Pass,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,17.84011523289587,"🔹[IP1b]GK Restart(8”, played through, risky, foul against)✅⚠️",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,27.430114589762297,🔹[IP3a]Progression(IB played under pressure / pressing trap)❌,0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,37.21639470580908,🔹🔸Defensive transition(counter-press)✅,0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,27.56060494224971,"🔹[OSP] Throw-in(R, HZ, 2nd ball)✅⭐️",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,10.0,🔹[OSP] Penalty✅✅⚽️,0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,27.030160320614414,"🔹[IP2] Low Build-up (CB fixation, 2v1 on the right triangle)✅⭐️",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,18.410105773730038,"🔸🔹Offensive transition(high regain, shot)✅",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,20.550124968212458,🔸[OP3b]Mid Block(forwards' pressing triggers)✅,0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,56.79777753938606,"🔸[OP2]High Press(multiple high-press actions, long ball, 2nd ball, back in shape)🚧",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,61.17259744569401,"🔸[OP4]Low Block(RSide worflow, cross 2nd phase)❌🔍",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,35.81274436687818,"🔹[IP1a]GK Restart(spare man, long under pressure, 2nd ball)🚧",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,48.290266107931984,🔹[IP4]Attacking Phase(L-RTriangle)🚧,0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,45.61524493566412,"🔸[OP1b]GK Restart(8"", multiple high-press actions, mid regain)✅⭐️",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,26.880148141171958,"🔹[IP2]Low Build-up(long, 2nd ball)🚧",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,25.550187461944006,"🔹[IP1b]GK Restart(8"", OS, long, 2nd ball)✅",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,17.420110951452443,🔹[IP3a]Progression(CB IB for the RB)✅,0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,26.129807790321138,"🔹[OSP] Throw-in(R, 2nd phase, header)✅",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,35.54178885148576,"🔸[OP1a]GK Restart(turnover, counter-attack)❌❌⚠️",0,,,,,,,,,,,,,,,,,,,,,,,,🔹🔸[DT] Back in,,.
